,Trend,Player
2008-11-01,5.0,Sergio Busquets
2008-12-01,7.0,Sergio Busquets
2009-01-01,4.0,Sergio Busquets
2009-02-01,5.0,Sergio Busquets
2009-03-01,3.0,Sergio Busquets
2009-04-01,4.0,Sergio Busquets
2009-05-01,6.0,Sergio Busquets
2009-06-01,5.0,Sergio Busquets
2009-07-01,3.0,Sergio Busquets
2009-08-01,3.0,Sergio Busquets
2009-09-01,3.0,Sergio Busquets
2009-10-01,2.0,Sergio Busquets
2009-11-01,4.0,Sergio Busquets
2009-12-01,5.0,Sergio Busquets
2010-01-01,4.0,Sergio Busquets
2010-02-01,3.0,Sergio Busquets
2010-03-01,5.0,Sergio Busquets
2010-04-01,15.0,Sergio Busquets
2010-05-01,10.0,Sergio Busquets
2010-06-01,13.0,Sergio Busquets
2010-07-01,34.0,Sergio Busquets
2010-08-01,7.0,Sergio Busquets
2010-09-01,9.0,Sergio Busquets
2010-10-01,8.0,Sergio Busquets
2010-11-01,9.0,Sergio Busquets
2010-12-01,11.0,Sergio Busquets
2011-01-01,13.0,Sergio Busquets
2011-02-01,10.0,Sergio Busquets
2011-03-01,10.0,Sergio Busquets
2011-04-01,18.0,Sergio Busquets
2011-05-01,32.0,Sergio Busquets
2011-06-01,12.0,Sergio Busquets
2011-07-01,8.0,Sergio Busquets
2011-08-01,10.0,Sergio Busquets
2011-09-01,10.0,Sergio Busquets
2011-10-01,7.0,Sergio Busquets
2011-11-01,7.0,Sergio Busquets
2011-12-01,10.0,Sergio Busquets
2012-01-01,12.0,Sergio Busquets
2012-02-01,27.0,Sergio Busquets
2012-03-01,9.0,Sergio Busquets
2012-04-01,18.0,Sergio Busquets
2012-05-01,8.0,Sergio Busquets
2012-06-01,20.0,Sergio Busquets
2012-07-01,23.0,Sergio Busquets
2012-08-01,13.0,Sergio Busquets
2012-09-01,10.0,Sergio Busquets
2012-10-01,15.0,Sergio Busquets
2012-11-01,8.0,Sergio Busquets
2012-12-01,11.0,Sergio Busquets
2013-01-01,12.0,Sergio Busquets
2013-02-01,11.0,Sergio Busquets
2013-03-01,13.0,Sergio Busquets
2013-04-01,11.0,Sergio Busquets
2013-05-01,8.0,Sergio Busquets
2013-06-01,12.0,Sergio Busquets
2013-07-01,12.0,Sergio Busquets
2013-08-01,10.0,Sergio Busquets
2013-09-01,7.0,Sergio Busquets
2013-10-01,9.0,Sergio Busquets
2013-11-01,9.0,Sergio Busquets
2013-12-01,7.0,Sergio Busquets
2014-01-01,7.0,Sergio Busquets
2014-02-01,8.0,Sergio Busquets
2014-03-01,13.0,Sergio Busquets
2014-04-01,10.0,Sergio Busquets
2014-05-01,9.0,Sergio Busquets
2014-06-01,14.0,Sergio Busquets
2014-07-01,7.0,Sergio Busquets
2014-08-01,11.0,Sergio Busquets
2014-09-01,7.0,Sergio Busquets
2014-10-01,7.0,Sergio Busquets
2014-11-01,7.0,Sergio Busquets
2014-12-01,10.0,Sergio Busquets
2015-01-01,8.0,Sergio Busquets
2015-02-01,11.0,Sergio Busquets
2015-03-01,16.0,Sergio Busquets
2015-04-01,11.0,Sergio Busquets
2015-05-01,10.0,Sergio Busquets
2015-06-01,15.0,Sergio Busquets
2015-07-01,11.0,Sergio Busquets
2015-08-01,12.0,Sergio Busquets
2015-09-01,10.0,Sergio Busquets
2015-10-01,7.0,Sergio Busquets
2015-11-01,12.0,Sergio Busquets
2015-12-01,9.0,Sergio Busquets
2016-01-01,10.0,Sergio Busquets
2016-02-01,19.0,Sergio Busquets
2016-03-01,11.0,Sergio Busquets
2016-04-01,12.0,Sergio Busquets
2016-05-01,13.0,Sergio Busquets
2016-06-01,12.0,Sergio Busquets
2016-07-01,7.0,Sergio Busquets
2016-08-01,5.0,Sergio Busquets
2016-09-01,9.0,Sergio Busquets
2016-10-01,6.0,Sergio Busquets
2016-11-01,6.0,Sergio Busquets
2016-12-01,7.0,Sergio Busquets
2017-01-01,10.0,Sergio Busquets
2017-02-01,7.0,Sergio Busquets
2017-03-01,8.0,Sergio Busquets
2017-04-01,10.0,Sergio Busquets
2017-05-01,6.0,Sergio Busquets
2017-06-01,6.0,Sergio Busquets
2017-07-01,7.0,Sergio Busquets
2017-08-01,11.0,Sergio Busquets
2017-09-01,7.0,Sergio Busquets
2017-10-01,9.0,Sergio Busquets
2017-11-01,7.0,Sergio Busquets
2017-12-01,9.0,Sergio Busquets
2018-01-01,12.0,Sergio Busquets
2018-02-01,13.0,Sergio Busquets
2018-03-01,13.0,Sergio Busquets
2018-04-01,12.0,Sergio Busquets
2018-05-01,12.0,Sergio Busquets
2018-06-01,17.0,Sergio Busquets
2018-07-01,13.0,Sergio Busquets
2018-08-01,11.0,Sergio Busquets
2018-09-01,14.0,Sergio Busquets
2018-10-01,21.0,Sergio Busquets
2018-11-01,9.0,Sergio Busquets
2018-12-01,8.0,Sergio Busquets
2019-01-01,9.0,Sergio Busquets
2019-02-01,11.0,Sergio Busquets
2019-03-01,11.0,Sergio Busquets
2019-04-01,12.0,Sergio Busquets
2019-05-01,14.0,Sergio Busquets
2019-06-01,6.0,Sergio Busquets
2019-07-01,10.0,Sergio Busquets
2019-08-01,11.0,Sergio Busquets
2019-09-01,9.0,Sergio Busquets
2019-10-01,9.0,Sergio Busquets
2019-11-01,8.0,Sergio Busquets
2019-12-01,8.0,Sergio Busquets
2020-01-01,8.0,Sergio Busquets
2020-02-01,13.0,Sergio Busquets
2020-03-01,8.0,Sergio Busquets
2020-04-01,9.0,Sergio Busquets
2020-05-01,7.0,Sergio Busquets
2020-06-01,10.0,Sergio Busquets
2020-07-01,10.0,Sergio Busquets
2020-08-01,15.0,Sergio Busquets
2020-09-01,12.0,Sergio Busquets
2020-10-01,12.0,Sergio Busquets
2020-11-01,8.0,Sergio Busquets
2020-12-01,9.0,Sergio Busquets
2021-01-01,9.0,Sergio Busquets
2021-02-01,14.0,Sergio Busquets
2021-03-01,12.0,Sergio Busquets
2021-04-01,12.0,Sergio Busquets
2021-05-01,18.0,Sergio Busquets
2021-06-01,29.0,Sergio Busquets
2021-07-01,45.0,Sergio Busquets
2021-08-01,16.0,Sergio Busquets
2021-09-01,13.0,Sergio Busquets
2021-10-01,18.0,Sergio Busquets
2021-11-01,15.0,Sergio Busquets
2021-12-01,10.0,Sergio Busquets
2022-01-01,14.0,Sergio Busquets
2022-02-01,16.0,Sergio Busquets
2022-03-01,17.0,Sergio Busquets
2022-04-01,15.0,Sergio Busquets
2022-05-01,12.0,Sergio Busquets
2022-06-01,11.0,Sergio Busquets
2022-07-01,15.0,Sergio Busquets
2022-08-01,19.0,Sergio Busquets
2022-09-01,24.0,Sergio Busquets
2022-10-01,21.0,Sergio Busquets
2022-11-01,40.0,Sergio Busquets
2022-12-01,40.0,Sergio Busquets
2023-01-01,20.0,Sergio Busquets
2023-02-01,19.0,Sergio Busquets
2023-03-01,15.0,Sergio Busquets
2023-04-01,14.0,Sergio Busquets
2023-05-01,100.0,Sergio Busquets
2023-06-01,50.0,Sergio Busquets
2023-07-01,70.0,Sergio Busquets
2023-08-01,39.0,Sergio Busquets
2023-09-01,16.0,Sergio Busquets
2023-10-01,11.0,Sergio Busquets
2023-11-01,7.0,Sergio Busquets
2023-12-01,8.0,Sergio Busquets
2008-01-01,1.0,Casemiro
2008-02-01,1.0,Casemiro
2008-03-01,1.0,Casemiro
2008-04-01,1.0,Casemiro
2008-05-01,1.0,Casemiro
2008-06-01,1.0,Casemiro
2008-07-01,0.0,Casemiro
2008-08-01,1.0,Casemiro
2008-09-01,1.0,Casemiro
2008-10-01,1.0,Casemiro
2008-11-01,1.0,Casemiro
2008-12-01,1.0,Casemiro
2009-01-01,1.0,Casemiro
2009-02-01,1.0,Casemiro
2009-03-01,1.0,Casemiro
2009-04-01,0.0,Casemiro
2009-05-01,1.0,Casemiro
2009-06-01,0.0,Casemiro
2009-07-01,0.0,Casemiro
2009-08-01,1.0,Casemiro
2009-09-01,1.0,Casemiro
2009-10-01,0.0,Casemiro
2009-11-01,1.0,Casemiro
2009-12-01,1.0,Casemiro
2010-01-01,1.0,Casemiro
2010-02-01,1.0,Casemiro
2010-03-01,1.0,Casemiro
2010-04-01,1.0,Casemiro
2010-05-01,1.0,Casemiro
2010-06-01,1.0,Casemiro
2010-07-01,1.0,Casemiro
2010-08-01,1.0,Casemiro
2010-09-01,1.0,Casemiro
2010-10-01,1.0,Casemiro
2010-11-01,1.0,Casemiro
2010-12-01,1.0,Casemiro
2011-01-01,1.0,Casemiro
2011-02-01,1.0,Casemiro
2011-03-01,1.0,Casemiro
2011-04-01,1.0,Casemiro
2011-05-01,1.0,Casemiro
2011-06-01,2.0,Casemiro
2011-07-01,3.0,Casemiro
2011-08-01,3.0,Casemiro
2011-09-01,1.0,Casemiro
2011-10-01,1.0,Casemiro
2011-11-01,1.0,Casemiro
2011-12-01,2.0,Casemiro
2012-01-01,1.0,Casemiro
2012-02-01,1.0,Casemiro
2012-03-01,1.0,Casemiro
2012-04-01,1.0,Casemiro
2012-05-01,1.0,Casemiro
2012-06-01,1.0,Casemiro
2012-07-01,1.0,Casemiro
2012-08-01,1.0,Casemiro
2012-09-01,1.0,Casemiro
2012-10-01,1.0,Casemiro
2012-11-01,1.0,Casemiro
2012-12-01,1.0,Casemiro
2013-01-01,1.0,Casemiro
2013-02-01,3.0,Casemiro
2013-03-01,1.0,Casemiro
2013-04-01,3.0,Casemiro
2013-05-01,1.0,Casemiro
2013-06-01,3.0,Casemiro
2013-07-01,4.0,Casemiro
2013-08-01,4.0,Casemiro
2013-09-01,2.0,Casemiro
2013-10-01,2.0,Casemiro
2013-11-01,2.0,Casemiro
2013-12-01,1.0,Casemiro
2014-01-01,2.0,Casemiro
2014-02-01,2.0,Casemiro
2014-03-01,2.0,Casemiro
2014-04-01,3.0,Casemiro
2014-05-01,2.0,Casemiro
2014-06-01,2.0,Casemiro
2014-07-01,3.0,Casemiro
2014-08-01,2.0,Casemiro
2014-09-01,1.0,Casemiro
2014-10-01,1.0,Casemiro
2014-11-01,1.0,Casemiro
2014-12-01,1.0,Casemiro
2015-01-01,1.0,Casemiro
2015-02-01,1.0,Casemiro
2015-03-01,2.0,Casemiro
2015-04-01,2.0,Casemiro
2015-05-01,2.0,Casemiro
2015-06-01,3.0,Casemiro
2015-07-01,2.0,Casemiro
2015-08-01,2.0,Casemiro
2015-09-01,2.0,Casemiro
2015-10-01,3.0,Casemiro
2015-11-01,3.0,Casemiro
2015-12-01,2.0,Casemiro
2016-01-01,1.0,Casemiro
2016-02-01,1.0,Casemiro
2016-03-01,3.0,Casemiro
2016-04-01,7.0,Casemiro
2016-05-01,7.0,Casemiro
2016-06-01,3.0,Casemiro
2016-07-01,2.0,Casemiro
2016-08-01,2.0,Casemiro
2016-09-01,4.0,Casemiro
2016-10-01,3.0,Casemiro
2016-11-01,3.0,Casemiro
2016-12-01,3.0,Casemiro
2017-01-01,2.0,Casemiro
2017-02-01,5.0,Casemiro
2017-03-01,3.0,Casemiro
2017-04-01,8.0,Casemiro
2017-05-01,6.0,Casemiro
2017-06-01,12.0,Casemiro
2017-07-01,3.0,Casemiro
2017-08-01,8.0,Casemiro
2017-09-01,3.0,Casemiro
2017-10-01,3.0,Casemiro
2017-11-01,3.0,Casemiro
2017-12-01,3.0,Casemiro
2018-01-01,2.0,Casemiro
2018-02-01,3.0,Casemiro
2018-03-01,5.0,Casemiro
2018-04-01,4.0,Casemiro
2018-05-01,8.0,Casemiro
2018-06-01,8.0,Casemiro
2018-07-01,8.0,Casemiro
2018-08-01,3.0,Casemiro
2018-09-01,3.0,Casemiro
2018-10-01,3.0,Casemiro
2018-11-01,3.0,Casemiro
2018-12-01,2.0,Casemiro
2019-01-01,3.0,Casemiro
2019-02-01,5.0,Casemiro
2019-03-01,3.0,Casemiro
2019-04-01,2.0,Casemiro
2019-05-01,2.0,Casemiro
2019-06-01,4.0,Casemiro
2019-07-01,3.0,Casemiro
2019-08-01,2.0,Casemiro
2019-09-01,3.0,Casemiro
2019-10-01,3.0,Casemiro
2019-11-01,2.0,Casemiro
2019-12-01,2.0,Casemiro
2020-01-01,4.0,Casemiro
2020-02-01,3.0,Casemiro
2020-03-01,3.0,Casemiro
2020-04-01,2.0,Casemiro
2020-05-01,2.0,Casemiro
2020-06-01,3.0,Casemiro
2020-07-01,3.0,Casemiro
2020-08-01,2.0,Casemiro
2020-09-01,2.0,Casemiro
2020-10-01,4.0,Casemiro
2020-11-01,3.0,Casemiro
2020-12-01,3.0,Casemiro
2021-01-01,2.0,Casemiro
2021-02-01,3.0,Casemiro
2021-03-01,3.0,Casemiro
2021-04-01,7.0,Casemiro
2021-05-01,4.0,Casemiro
2021-06-01,5.0,Casemiro
2021-07-01,6.0,Casemiro
2021-08-01,4.0,Casemiro
2021-09-01,3.0,Casemiro
2021-10-01,3.0,Casemiro
2021-11-01,3.0,Casemiro
2021-12-01,5.0,Casemiro
2022-01-01,6.0,Casemiro
2022-02-01,8.0,Casemiro
2022-03-01,6.0,Casemiro
2022-04-01,7.0,Casemiro
2022-05-01,14.0,Casemiro
2022-06-01,6.0,Casemiro
2022-07-01,5.0,Casemiro
2022-08-01,100.0,Casemiro
2022-09-01,12.0,Casemiro
2022-10-01,14.0,Casemiro
2022-11-01,25.0,Casemiro
2022-12-01,23.0,Casemiro
2023-01-01,17.0,Casemiro
2023-02-01,26.0,Casemiro
2023-03-01,16.0,Casemiro
2023-04-01,11.0,Casemiro
2023-05-01,11.0,Casemiro
2023-06-01,9.0,Casemiro
2023-07-01,9.0,Casemiro
2023-08-01,7.0,Casemiro
2023-09-01,8.0,Casemiro
2023-10-01,8.0,Casemiro
2023-11-01,6.0,Casemiro
2023-12-01,7.0,Casemiro
2008-01-01,0.0,Phil Foden
2008-02-01,0.0,Phil Foden
2008-03-01,0.0,Phil Foden
2008-04-01,0.0,Phil Foden
2008-05-01,0.0,Phil Foden
2008-06-01,0.0,Phil Foden
2008-07-01,0.0,Phil Foden
2008-08-01,0.0,Phil Foden
2008-09-01,0.0,Phil Foden
2008-10-01,0.0,Phil Foden
2008-11-01,0.0,Phil Foden
2008-12-01,0.0,Phil Foden
2009-01-01,0.0,Phil Foden
2009-02-01,0.0,Phil Foden
2009-03-01,0.0,Phil Foden
2009-04-01,0.0,Phil Foden
2009-05-01,0.0,Phil Foden
2009-06-01,0.0,Phil Foden
2009-07-01,0.0,Phil Foden
2009-08-01,0.0,Phil Foden
2009-09-01,0.0,Phil Foden
2009-10-01,0.0,Phil Foden
2009-11-01,0.0,Phil Foden
2009-12-01,0.0,Phil Foden
2010-01-01,0.0,Phil Foden
2010-02-01,0.0,Phil Foden
2010-03-01,0.0,Phil Foden
2010-04-01,0.0,Phil Foden
2010-05-01,0.0,Phil Foden
2010-06-01,0.0,Phil Foden
2010-07-01,0.0,Phil Foden
2010-08-01,0.0,Phil Foden
2010-09-01,0.0,Phil Foden
2010-10-01,0.0,Phil Foden
2010-11-01,0.0,Phil Foden
2010-12-01,0.0,Phil Foden
2011-01-01,0.0,Phil Foden
2011-02-01,0.0,Phil Foden
2011-03-01,0.0,Phil Foden
2011-04-01,0.0,Phil Foden
2011-05-01,0.0,Phil Foden
2011-06-01,0.0,Phil Foden
2011-07-01,0.0,Phil Foden
2011-08-01,0.0,Phil Foden
2011-09-01,0.0,Phil Foden
2011-10-01,0.0,Phil Foden
2011-11-01,0.0,Phil Foden
2011-12-01,0.0,Phil Foden
2012-01-01,0.0,Phil Foden
2012-02-01,0.0,Phil Foden
2012-03-01,0.0,Phil Foden
2012-04-01,0.0,Phil Foden
2012-05-01,0.0,Phil Foden
2012-06-01,0.0,Phil Foden
2012-07-01,0.0,Phil Foden
2012-08-01,0.0,Phil Foden
2012-09-01,0.0,Phil Foden
2012-10-01,0.0,Phil Foden
2012-11-01,0.0,Phil Foden
2012-12-01,0.0,Phil Foden
2013-01-01,0.0,Phil Foden
2013-02-01,0.0,Phil Foden
2013-03-01,0.0,Phil Foden
2013-04-01,0.0,Phil Foden
2013-05-01,0.0,Phil Foden
2013-06-01,0.0,Phil Foden
2013-07-01,0.0,Phil Foden
2013-08-01,0.0,Phil Foden
2013-09-01,0.0,Phil Foden
2013-10-01,0.0,Phil Foden
2013-11-01,0.0,Phil Foden
2013-12-01,0.0,Phil Foden
2014-01-01,0.0,Phil Foden
2014-02-01,0.0,Phil Foden
2014-03-01,0.0,Phil Foden
2014-04-01,0.0,Phil Foden
2014-05-01,0.0,Phil Foden
2014-06-01,0.0,Phil Foden
2014-07-01,0.0,Phil Foden
2014-08-01,0.0,Phil Foden
2014-09-01,0.0,Phil Foden
2014-10-01,0.0,Phil Foden
2014-11-01,0.0,Phil Foden
2014-12-01,0.0,Phil Foden
2015-01-01,0.0,Phil Foden
2015-02-01,0.0,Phil Foden
2015-03-01,0.0,Phil Foden
2015-04-01,0.0,Phil Foden
2015-05-01,0.0,Phil Foden
2015-06-01,0.0,Phil Foden
2015-07-01,0.0,Phil Foden
2015-08-01,0.0,Phil Foden
2015-09-01,0.0,Phil Foden
2015-10-01,0.0,Phil Foden
2015-11-01,0.0,Phil Foden
2015-12-01,0.0,Phil Foden
2016-01-01,0.0,Phil Foden
2016-02-01,0.0,Phil Foden
2016-03-01,0.0,Phil Foden
2016-04-01,0.0,Phil Foden
2016-05-01,0.0,Phil Foden
2016-06-01,0.0,Phil Foden
2016-07-01,0.0,Phil Foden
2016-08-01,0.0,Phil Foden
2016-09-01,0.0,Phil Foden
2016-10-01,0.0,Phil Foden
2016-11-01,0.0,Phil Foden
2016-12-01,1.0,Phil Foden
2017-01-01,0.0,Phil Foden
2017-02-01,0.0,Phil Foden
2017-03-01,0.0,Phil Foden
2017-04-01,0.0,Phil Foden
2017-05-01,0.0,Phil Foden
2017-06-01,0.0,Phil Foden
2017-07-01,9.0,Phil Foden
2017-08-01,2.0,Phil Foden
2017-09-01,1.0,Phil Foden
2017-10-01,6.0,Phil Foden
2017-11-01,4.0,Phil Foden
2017-12-01,5.0,Phil Foden
2018-01-01,1.0,Phil Foden
2018-02-01,3.0,Phil Foden
2018-03-01,3.0,Phil Foden
2018-04-01,2.0,Phil Foden
2018-05-01,3.0,Phil Foden
2018-06-01,2.0,Phil Foden
2018-07-01,4.0,Phil Foden
2018-08-01,7.0,Phil Foden
2018-09-01,5.0,Phil Foden
2018-10-01,4.0,Phil Foden
2018-11-01,4.0,Phil Foden
2018-12-01,6.0,Phil Foden
2019-01-01,5.0,Phil Foden
2019-02-01,6.0,Phil Foden
2019-03-01,5.0,Phil Foden
2019-04-01,8.0,Phil Foden
2019-05-01,5.0,Phil Foden
2019-06-01,5.0,Phil Foden
2019-07-01,6.0,Phil Foden
2019-08-01,4.0,Phil Foden
2019-09-01,4.0,Phil Foden
2019-10-01,8.0,Phil Foden
2019-11-01,4.0,Phil Foden
2019-12-01,4.0,Phil Foden
2020-01-01,5.0,Phil Foden
2020-02-01,2.0,Phil Foden
2020-03-01,6.0,Phil Foden
2020-04-01,2.0,Phil Foden
2020-05-01,2.0,Phil Foden
2020-06-01,10.0,Phil Foden
2020-07-01,12.0,Phil Foden
2020-08-01,6.0,Phil Foden
2020-09-01,44.0,Phil Foden
2020-10-01,6.0,Phil Foden
2020-11-01,8.0,Phil Foden
2020-12-01,5.0,Phil Foden
2021-01-01,13.0,Phil Foden
2021-02-01,29.0,Phil Foden
2021-03-01,10.0,Phil Foden
2021-04-01,37.0,Phil Foden
2021-05-01,44.0,Phil Foden
2021-06-01,66.0,Phil Foden
2021-07-01,100.0,Phil Foden
2021-08-01,19.0,Phil Foden
2021-09-01,17.0,Phil Foden
2021-10-01,25.0,Phil Foden
2021-11-01,22.0,Phil Foden
2021-12-01,18.0,Phil Foden
2022-01-01,19.0,Phil Foden
2022-02-01,40.0,Phil Foden
2022-03-01,20.0,Phil Foden
2022-04-01,40.0,Phil Foden
2022-05-01,41.0,Phil Foden
2022-06-01,24.0,Phil Foden
2022-07-01,19.0,Phil Foden
2022-08-01,22.0,Phil Foden
2022-09-01,19.0,Phil Foden
